state,end_date,new_cases,new_deaths,year,population
WA,2022-01-12,111205,193,2022,7794123
WA,2022-01-19,106200,128,2022,7794123
WA,2022-01-26,114926,348,2022,7794123
WA,2022-02-02,83615,267,2022,7794123
WA,2022-02-09,41376,347,2022,7794123
WA,2022-02-16,22733,326,2022,7794123
WA,2022-02-23,18601,206,2022,7794123
WA,2022-03-02,15848,230,2022,7794123
WA,2022-03-09,8083,176,2022,7794123
WA,2022-03-16,7627,86,2022,7794123
WA,2022-03-23,5759,174,2022,7794123
WA,2022-03-30,5786,85,2022,7794123
WA,2022-04-06,9857,67,2022,7794123
WA,2022-04-13,7558,40,2022,7794123
WA,2022-04-20,7837,56,2022,7794123
WA,2022-04-27,14470,40,2022,7794123
WA,2022-05-04,15156,35,2022,7794123
WA,2022-05-11,16813,54,2022,7794123
WA,2022-05-18,19774,64,2022,7794123
WA,2022-05-25,22147,56,2022,7794123
WA,2022-06-01,17569,57,2022,7794123
WA,2022-06-08,20673,38,2022,7794123
WA,2022-06-15,17802,93,2022,7794123
WA,2022-06-22,17979,76,2022,7794123
WA,2022-06-29,19299,80,2022,7794123
WA,2022-07-06,17380,70,2022,7794123
WA,2022-07-13,18904,99,2022,7794123
WA,2022-07-20,18142,108,2022,7794123
WA,2022-07-27,15284,94,2022,7794123
WA,2022-08-03,14007,88,2022,7794123
WA,2022-08-10,12029,81,2022,7794123
WA,2022-08-17,10268,105,2022,7794123
WA,2022-08-24,8653,85,2022,7794123
WA,2022-08-31,8445,64,2022,7794123
WA,2022-09-07,6313,60,2022,7794123
WA,2022-09-14,7227,43,2022,7794123
WA,2022-09-21,7787,113,2022,7794123
WA,2022-09-28,7794,64,2022,7794123
WA,2022-10-05,6750,60,2022,7794123
WA,2022-10-12,5177,62,2022,7794123
WA,2022-10-19,4679,58,2022,7794123
WA,2022-10-26,4345,58,2022,7794123
WA,2022-11-02,4183,48,2022,7794123
WA,2022-11-09,4543,56,2022,7794123
WA,2022-11-16,5152,44,2022,7794123
WA,2022-11-23,5494,13,2022,7794123
WA,2022-11-30,5873,0,2022,7794123
WA,2022-12-07,6355,124,2022,7794123
WA,2022-12-14,6555,69,2022,7794123
WA,2022-12-21,5827,92,2022,7794123
WA,2022-12-28,4993,42,2022,7794123
WA,2023-01-04,5453,89,2023,7857320
WA,2023-01-11,5454,103,2023,7857320
WA,2023-01-18,4524,85,2023,7857320
WA,2023-01-25,4873,70,2023,7857320
WA,2023-02-01,5703,56,2023,7857320
WA,2023-02-08,5449,75,2023,7857320
WA,2023-02-15,4928,56,2023,7857320
WA,2023-02-22,4502,55,2023,7857320
WA,2023-03-01,4154,62,2023,7857320
WA,2023-03-08,4042,72,2023,7857320
WA,2023-03-15,4020,57,2023,7857320
WA,2023-03-22,3574,41,2023,7857320
WA,2023-03-29,3224,61,2023,7857320
WA,2023-04-05,3270,47,2023,7857320
WA,2023-04-12,2429,52,2023,7857320
WA,2023-04-19,2391,57,2023,7857320
WA,2023-04-26,2265,0,2023,7857320
WA,2023-05-03,1809,81,2023,7857320
WA,2023-05-10,1569,35,2023,7857320
WI,2020-01-22,0,0,2020,5897375
WI,2020-01-29,0,0,2020,5897375
WI,2020-02-05,0,0,2020,5897375
WI,2020-02-12,0,0,2020,5897375
WI,2020-02-19,0,0,2020,5897375
WI,2020-02-26,0,0,2020,5897375
WI,2020-03-04,0,0,2020,5897375
WI,2020-03-11,3,0,2020,5897375
WI,2020-03-18,108,0,2020,5897375
WI,2020-03-25,510,10,2020,5897375
WI,2020-04-01,935,44,2020,5897375
WI,2020-04-08,1154,86,2020,5897375
WI,2020-04-15,1011,74,2020,5897375
WI,2020-04-22,1124,63,2020,5897375
WI,2020-04-29,1675,75,2020,5897375
WI,2020-05-06,2380,53,2020,5897375
WI,2020-05-13,2003,63,2020,5897375
WI,2020-05-20,2508,55,2020,5897375
WI,2020-05-27,3053,82,2020,5897375
WI,2020-06-03,2935,62,2020,5897375
WI,2020-06-10,2194,49,2020,5897375
WI,2020-06-17,1861,47,2020,5897375
WI,2020-06-24,2309,30,2020,5897375
WI,2020-07-01,3438,26,2020,5897375
WI,2020-07-08,3952,19,2020,5897375
WI,2020-07-15,5574,27,2020,5897375
WI,2020-07-22,6122,47,2020,5897375
WI,2020-07-29,6202,48,2020,5897375
WI,2020-08-05,5890,57,2020,5897375
WI,2020-08-12,5329,55,2020,5897375
WI,2020-08-19,5224,40,2020,5897375
WI,2020-08-26,4768,47,2020,5897375
WI,2020-09-02,4871,43,2020,5897375
WI,2020-09-09,6208,42,2020,5897375
WI,2020-09-16,9374,37,2020,5897375
WI,2020-09-23,13217,47,2020,5897375
WI,2020-09-30,16343,74,2020,5897375
WI,2020-10-07,16425,101,2020,5897375
WI,2020-10-14,19880,163,2020,5897375
WI,2020-10-21,33637,244,2020,5897375
WI,2020-10-28,29343,302,2020,5897375
WI,2020-11-04,35727,254,2020,5897375
WI,2020-11-11,44062,155,2020,5897375
WI,2020-11-18,49316,304,2020,5897375
WI,2020-11-25,41777,419,2020,5897375
WI,2020-12-02,28488,359,2020,5897375
WI,2020-12-09,31250,442,2020,5897375
WI,2020-12-16,25982,348,2020,5897375
WI,2020-12-23,22282,460,2020,5897375
WI,2020-12-30,15782,238,2020,5897375
WI,2021-01-06,19773,243,2021,5881608
WI,2021-01-13,22021,243,2021,5881608
WI,2021-01-20,15101,355,2021,5881608
WI,2021-01-27,12482,268,2021,5881608
WI,2021-02-03,10154,192,2021,5881608
WI,2021-02-10,7500,209,2021,5881608
WI,2021-02-17,5937,94,2021,5881608
WI,2021-02-24,5066,135,2021,5881608
WI,2021-03-03,4828,136,2021,5881608
WI,2021-03-10,4064,75,2021,5881608
WI,2021-03-17,3910,56,2021,5881608
WI,2021-03-24,4242,64,2021,5881608
WI,2021-03-31,4737,48,2021,5881608
WI,2021-04-07,5600,46,2021,5881608
WI,2021-04-14,6458,46,2021,5881608
WI,2021-04-21,5571,28,2021,5881608
WI,2021-04-28,5029,104,2021,5881608
WI,2021-05-05,4969,62,2021,5881608
WI,2021-05-12,3934,91,2021,5881608
WI,2021-05-19,3187,46,2021,5881608
WI,2021-05-26,2517,33,2021,5881608
WI,2021-06-02,1360,128,2021,5881608
WI,2021-06-09,1063,101,2021,5881608
WI,2021-06-16,679,41,2021,5881608
WI,2021-06-23,619,42,2021,5881608
WI,2021-06-30,585,51,2021,5881608
WI,2021-07-07,603,26,2021,5881608
WI,2021-07-14,1163,42,2021,5881608
WI,2021-07-21,1792,33,2021,5881608
WI,2021-07-28,3848,50,2021,5881608
WI,2021-08-04,7172,17,2021,5881608
WI,2021-08-11,8919,17,2021,5881608
WI,2021-08-18,9864,39,2021,5881608
WI,2021-08-25,11480,60,2021,5881608
WI,2021-09-01,13810,82,2021,5881608
WI,2021-09-08,12836,60,2021,5881608
WI,2021-09-15,15239,112,2021,5881608
WI,2021-09-22,22759,88,2021,5881608
WI,2021-09-29,20358,114,2021,5881608
WI,2021-10-06,20825,102,2021,5881608
WI,2021-10-13,18726,154,2021,5881608
WI,2021-10-20,15497,83,2021,5881608
WI,2021-10-27,14717,163,2021,5881608
WI,2021-11-03,15808,125,2021,5881608
WI,2021-11-10,20209,144,2021,5881608
WI,2021-11-17,23975,137,2021,5881608
WI,2021-11-24,26017,145,2021,5881608
WI,2021-12-01,23000,126,2021,5881608
WI,2021-12-08,25960,213,2021,5881608
WI,2021-12-15,31504,284,2021,5881608
WI,2021-12-22,28577,350,2021,5881608
WI,2021-12-29,31484,224,2021,5881608
WI,2022-01-05,52296,201,2022,5903975
WI,2022-01-12,96841,239,2022,5903975
WI,2022-01-19,162207,267,2022,5903975
WI,2022-01-26,70956,329,2022,5903975
WI,2022-02-02,40054,355,2022,5903975
WI,2022-02-09,22178,275,2022,5903975
WI,2022-02-16,12749,207,2022,5903975
WI,2022-02-23,7765,164,2022,5903975
WI,2022-03-02,4635,245,2022,5903975
WI,2022-03-09,3201,216,2022,5903975
WI,2022-03-16,2723,252,2022,5903975
WI,2022-03-23,2583,234,2022,5903975
WI,2022-03-30,2788,191,2022,5903975
WI,2022-04-06,3261,41,2022,5903975
WI,2022-04-13,5175,45,2022,5903975
WI,2022-04-20,5610,18,2022,5903975
WI,2022-04-27,8426,11,2022,5903975
WI,2022-05-04,10821,32,2022,5903975
WI,2022-05-11,15319,48,2022,5903975
WI,2022-05-18,16273,23,2022,5903975
WI,2022-05-25,14752,57,2022,5903975
WI,2022-06-01,12994,46,2022,5903975
WI,2022-06-08,14615,54,2022,5903975
WI,2022-06-15,11221,39,2022,5903975
WI,2022-06-22,10863,34,2022,5903975
WI,2022-06-29,10717,47,2022,5903975
WI,2022-07-06,9336,33,2022,5903975
WI,2022-07-13,12231,23,2022,5903975
WI,2022-07-20,12679,19,2022,5903975
WI,2022-07-27,14069,47,2022,5903975
WI,2022-08-03,13543,31,2022,5903975
WI,2022-08-10,12506,23,2022,5903975
WI,2022-08-17,11611,31,2022,5903975
WI,2022-08-24,11464,31,2022,5903975
WI,2022-08-31,10176,45,2022,5903975
WI,2022-09-07,7668,32,2022,5903975
WI,2022-09-14,8869,56,2022,5903975
WI,2022-09-21,8408,55,2022,5903975
WI,2022-09-28,7074,39,2022,5903975
WI,2022-10-05,6947,28,2022,5903975
WI,2022-10-12,7046,42,2022,5903975
WI,2022-10-19,7115,54,2022,5903975
WI,2022-10-26,7536,39,2022,5903975
WI,2022-11-02,6981,62,2022,5903975
WI,2022-11-09,7196,28,2022,5903975
WI,2022-11-16,6076,48,2022,5903975
WI,2022-11-23,5927,34,2022,5903975
WI,2022-11-30,7202,20,2022,5903975
WI,2022-12-07,8321,61,2022,5903975
WI,2022-12-14,8735,33,2022,5903975
WI,2022-12-21,8430,49,2022,5903975
WI,2022-12-28,6367,39,2022,5903975
WI,2023-01-04,6577,45,2023,5930405
WI,2023-01-11,6063,99,2023,5930405
WI,2023-01-18,4609,55,2023,5930405
WI,2023-01-25,4374,81,2023,5930405
WI,2023-02-01,4334,51,2023,5930405
WI,2023-02-08,4265,51,2023,5930405
WI,2023-02-15,4343,67,2023,5930405
WI,2023-02-22,4485,37,2023,5930405
WI,2023-03-01,4356,45,2023,5930405
WI,2023-03-08,4178,43,2023,5930405
WI,2023-03-15,3856,18,2023,5930405
WI,2023-03-22,3743,37,2023,5930405
WI,2023-03-29,4131,25,2023,5930405
WI,2023-04-05,3483,27,2023,5930405
WI,2023-04-12,2694,31,2023,5930405
WI,2023-04-19,2334,39,2023,5930405
WI,2023-04-26,1532,16,2023,5930405
WI,2023-05-03,1546,33,2023,5930405
WI,2023-05-10,1524,10,2023,5930405
WV,2020-01-22,0,0,2020,1791646
WV,2020-01-29,0,0,2020,1791646
WV,2020-02-05,0,0,2020,1791646
WV,2020-02-12,0,0,2020,1791646
WV,2020-02-19,0,0,2020,1791646
WV,2020-02-26,0,0,2020,1791646
WV,2020-03-04,0,0,2020,1791646
WV,2020-03-11,0,0,2020,1791646
WV,2020-03-18,1,0,2020,1791646
WV,2020-03-25,38,0,2020,1791646
WV,2020-04-01,152,1,2020,1791646
WV,2020-04-08,292,3,2020,1791646
WV,2020-04-15,220,6,2020,1791646
WV,2020-04-22,239,17,2020,1791646
WV,2020-04-29,168,11,2020,1791646
WV,2020-05-06,130,11,2020,1791646
WV,2020-05-13,157,8,2020,1791646
WV,2020-05-20,168,11,2020,1791646
WV,2020-05-27,323,5,2020,1791646
WV,2020-06-03,188,4,2020,1791646
WV,2020-06-10,119,8,2020,1791646
WV,2020-06-17,179,3,2020,1791646
WV,2020-06-24,257,4,2020,1791646
WV,2020-07-01,347,1,2020,1791646
WV,2020-07-08,729,2,2020,1791646
WV,2020-07-15,851,3,2020,1791646
WV,2020-07-22,653,3,2020,1791646
WV,2020-07-29,1067,10,2020,1791646
WV,2020-08-05,877,13,2020,1791646
WV,2020-08-12,862,29,2020,1791646
WV,2020-08-19,783,13,2020,1791646
WV,2020-08-26,738,24,2020,1791646
WV,2020-09-02,1119,40,2020,1791646
WV,2020-09-09,1157,23,2020,1791646
WV,2020-09-16,1388,38,2020,1791646
WV,2020-09-23,1313,29,2020,1791646
WV,2020-09-30,1335,31,2020,1791646
WV,2020-10-07,1300,19,2020,1791646
WV,2020-10-14,1673,21,2020,1791646
WV,2020-10-21,1911,21,2020,1791646
WV,2020-10-28,2333,24,2020,1791646
WV,2020-11-04,2921,36,2020,1791646
WV,2020-11-11,4215,80,2020,1791646
WV,2020-11-18,6064,60,2020,1791646
WV,2020-11-25,6785,82,2020,1791646
WV,2020-12-02,6853,85,2020,1791646
WV,2020-12-09,8557,121,2020,1791646
WV,2020-12-16,8388,138,2020,1791646
WV,2020-12-23,9086,156,2020,1791646
WV,2020-12-30,8289,124,2020,1791646
WV,2021-01-06,10456,163,2021,1785618
WV,2021-01-13,9569,190,2021,1785618
WV,2021-01-20,7427,161,2021,1785618
WV,2021-01-27,6094,118,2021,1785618
WV,2021-02-03,4707,102,2021,1785618
WV,2021-02-10,3474,113,2021,1785618
WV,2021-02-17,2448,50,2021,1785618
WV,2021-02-24,1993,59,2021,1785618
WV,2021-03-03,1973,22,2021,1785618
WV,2021-03-10,1795,21,2021,1785618
WV,2021-03-17,2167,214,2021,1785618
WV,2021-03-24,2490,42,2021,1785618
WV,2021-03-31,2920,33,2021,1785618
WV,2021-04-07,2613,26,2021,1785618
WV,2021-04-14,2816,13,2021,1785618
WV,2021-04-21,2599,12,2021,1785618
WV,2021-04-28,2534,14,2021,1785618
WV,2021-05-05,2662,35,2021,1785618
WV,2021-05-12,2251,41,2021,1785618
WV,2021-05-19,1942,20,2021,1785618
WV,2021-05-26,1628,21,2021,1785618
WV,2021-06-02,1159,10,2021,1785618
WV,2021-06-09,785,47,2021,1785618
WV,2021-06-16,574,16,2021,1785618
WV,2021-06-23,387,11,2021,1785618
WV,2021-06-30,355,18,2021,1785618
WV,2021-07-07,292,11,2021,1785618
WV,2021-07-14,424,15,2021,1785618
WV,2021-07-21,638,4,2021,1785618
WV,2021-07-28,1097,19,2021,1785618
WV,2021-08-04,1839,17,2021,1785618
WV,2021-08-11,2863,18,2021,1785618
WV,2021-08-18,4443,23,2021,1785618
WV,2021-08-25,6267,39,2021,1785618
WV,2021-09-01,9250,69,2021,1785618
WV,2021-09-08,10504,64,2021,1785618
WV,2021-09-15,13324,127,2021,1785618
WV,2021-09-22,12523,169,2021,1785618
WV,2021-09-29,10991,175,2021,1785618
WV,2021-10-06,9308,199,2021,1785618
WV,2021-10-13,7972,159,2021,1785618
WV,2021-10-20,7124,221,2021,1785618
WV,2021-10-27,6229,127,2021,1785618
WV,2021-11-03,5379,144,2021,1785618
WV,2021-11-10,5184,102,2021,1785618
WV,2021-11-17,5442,106,2021,1785618
WV,2021-11-24,5773,118,2021,1785618
WV,2021-12-01,5040,79,2021,1785618
WV,2021-12-08,7225,141,2021,1785618
WV,2021-12-15,7071,106,2021,1785618
WV,2021-12-22,7294,100,2021,1785618
WV,2021-12-29,7975,63,2021,1785618
WV,2022-01-05,17093,67,2022,1774122
WV,2022-01-12,24610,110,2022,1774122
WV,2022-01-19,29126,94,2022,1774122
WV,2022-01-26,32673,98,2022,1774122
WV,2022-02-02,22894,140,2022,1774122
WV,2022-02-09,16470,124,2022,1774122
WV,2022-02-16,10774,165,2022,1774122
WV,2022-02-23,7088,147,2022,1774122
WV,2022-03-02,4810,128,2022,1774122
WV,2022-03-09,2979,104,2022,1774122
WV,2022-03-16,1876,125,2022,1774122
WV,2022-03-23,1073,43,2022,1774122
WV,2022-03-30,690,69,2022,1774122
WV,2022-04-06,549,24,2022,1774122
WV,2022-04-13,437,34,2022,1774122
WV,2022-04-20,788,30,2022,1774122
WV,2022-04-27,1252,44,2022,1774122
WV,2022-05-04,1496,21,2022,1774122
WV,2022-05-11,2318,14,2022,1774122
WV,2022-05-18,3172,19,2022,1774122
WV,2022-05-25,4890,28,2022,1774122
WV,2022-06-01,3982,29,2022,1774122
WV,2022-06-08,4342,35,2022,1774122
WV,2022-06-15,3535,19,2022,1774122
WV,2022-06-22,3618,2,2022,1774122
WV,2022-06-29,3795,41,2022,1774122
WV,2022-07-06,3932,10,2022,1774122
WV,2022-07-13,5286,30,2022,1774122
WV,2022-07-20,5711,16,2022,1774122
WV,2022-07-27,6246,14,2022,1774122
WV,2022-08-03,6276,40,2022,1774122
WV,2022-08-10,6102,31,2022,1774122
WV,2022-08-17,5678,23,2022,1774122
WV,2022-08-24,5349,34,2022,1774122
WV,2022-08-31,6242,29,2022,1774122
WV,2022-09-07,5651,15,2022,1774122
WV,2022-09-14,5489,50,2022,1774122
WV,2022-09-21,3497,28,2022,1774122
WV,2022-09-28,2467,27,2022,1774122
WV,2022-10-05,2115,30,2022,1774122
WV,2022-10-12,1695,19,2022,1774122
WV,2022-10-19,1742,24,2022,1774122
WV,2022-10-26,1472,23,2022,1774122
WV,2022-11-02,1858,32,2022,1774122
WV,2022-11-09,1780,4,2022,1774122
WV,2022-11-16,1381,19,2022,1774122
WV,2022-11-23,1352,37,2022,1774122
WV,2022-11-30,1481,17,2022,1774122
WV,2022-12-07,1860,25,2022,1774122
WV,2022-12-14,1971,13,2022,1774122
WV,2022-12-21,2639,12,2022,1774122
WV,2022-12-28,2425,0,2022,1774122
WV,2023-01-04,3132,26,2023,1770495
WV,2023-01-11,2589,74,2023,1770495
WV,2023-01-18,1935,29,2023,1770495
WV,2023-01-25,1759,18,2023,1770495
WV,2023-02-01,1896,44,2023,1770495
WV,2023-02-08,1709,33,2023,1770495
WV,2023-02-15,1895,32,2023,1770495
WV,2023-02-22,1694,17,2023,1770495
WV,2023-03-01,1706,15,2023,1770495
WV,2023-03-08,1414,27,2023,1770495
WV,2023-03-15,1412,29,2023,1770495
WV,2023-03-22,1028,6,2023,1770495
WV,2023-03-29,1154,32,2023,1770495
WV,2023-04-05,1017,24,2023,1770495
WV,2023-04-12,968,16,2023,1770495
WV,2023-04-19,679,11,2023,1770495
WV,2023-04-26,571,15,2023,1770495
WV,2023-05-03,263,8,2023,1770495
WV,2023-05-10,194,8,2023,1770495
WY,2020-01-22,0,0,2020,577681
WY,2020-01-29,0,0,2020,577681
WY,2020-02-05,0,0,2020,577681
WY,2020-02-12,0,0,2020,577681
WY,2020-02-19,0,0,2020,577681
WY,2020-02-26,0,0,2020,577681
WY,2020-03-04,0,0,2020,577681
WY,2020-03-11,2,0,2020,577681
WY,2020-03-18,18,0,2020,577681
WY,2020-03-25,34,0,2020,577681
WY,2020-04-01,120,0,2020,577681
WY,2020-04-08,129,0,2020,577681
WY,2020-04-15,86,1,2020,577681
WY,2020-04-22,50,5,2020,577681
WY,2020-04-29,101,1,2020,577681
WY,2020-05-06,76,0,2020,577681
WY,2020-05-13,66,0,2020,577681
WY,2020-05-20,93,4,2020,577681
WY,2020-05-27,73,3,2020,577681
WY,2020-06-03,41,3,2020,577681
WY,2020-06-10,80,1,2020,577681
WY,2020-06-17,134,0,2020,577681
WY,2020-06-24,161,2,2020,577681
WY,2020-07-01,215,0,2020,577681
WY,2020-07-08,233,1,2020,577681
WY,2020-07-15,232,1,2020,577681
WY,2020-07-22,306,3,2020,577681
WY,2020-07-29,360,1,2020,577681
WY,2020-08-05,259,1,2020,577681
WY,2020-08-12,186,2,2020,577681
WY,2020-08-19,304,5,2020,577681
WY,2020-08-26,293,3,2020,577681
WY,2020-09-02,227,4,2020,577681
WY,2020-09-09,268,1,2020,577681
WY,2020-09-16,437,7,2020,577681
WY,2020-09-23,624,1,2020,577681
WY,2020-09-30,782,0,2020,577681
WY,2020-10-07,967,3,2020,577681
WY,2020-10-14,1247,4,2020,577681
WY,2020-10-21,1727,5,2020,577681
WY,2020-10-28,2339,15,2020,577681
WY,2020-11-04,3366,27,2020,577681
WY,2020-11-11,4500,23,2020,577681
WY,2020-11-18,5367,28,2020,577681
WY,2020-11-25,5400,60,2020,577681
WY,2020-12-02,3604,24,2020,577681
WY,2020-12-09,3222,60,2020,577681
WY,2020-12-16,2517,29,2020,577681
WY,2020-12-23,2170,45,2020,577681
WY,2020-12-30,1473,32,2020,577681
WY,2021-01-06,1807,60,2021,579636
WY,2021-01-13,2296,57,2021,579636
WY,2021-01-20,1635,28,2021,579636
WY,2021-01-27,1254,46,2021,579636
WY,2021-02-03,950,28,2021,579636
WY,2021-02-10,738,23,2021,579636
WY,2021-02-17,624,15,2021,579636
WY,2021-02-24,702,8,2021,579636
WY,2021-03-03,469,12,2021,579636
WY,2021-03-10,436,9,2021,579636
WY,2021-03-17,410,2,2021,579636
WY,2021-03-24,458,2,2021,579636
WY,2021-03-31,442,5,2021,579636
WY,2021-04-07,442,1,2021,579636
WY,2021-04-14,433,2,2021,579636
WY,2021-04-21,398,2,2021,579636
WY,2021-04-28,465,2,2021,579636
WY,2021-05-05,446,3,2021,579636
WY,2021-05-12,494,2,2021,579636
WY,2021-05-19,510,1,2021,579636
WY,2021-05-26,448,6,2021,579636
WY,2021-06-02,487,1,2021,579636
WY,2021-06-09,475,5,2021,579636
WY,2021-06-16,429,9,2021,579636
WY,2021-06-23,411,6,2021,579636
WY,2021-06-30,522,7,2021,579636
WY,2021-07-07,481,4,2021,579636
WY,2021-07-14,562,9,2021,579636
WY,2021-07-21,669,6,2021,579636
WY,2021-07-28,775,10,2021,579636
WY,2021-08-04,1191,10,2021,579636
WY,2021-08-11,1725,7,2021,579636
WY,2021-08-18,2267,16,2021,579636
WY,2021-08-25,2827,26,2021,579636
WY,2021-09-01,3454,23,2021,579636
WY,2021-09-08,3257,21,2021,579636
WY,2021-09-15,3803,39,2021,579636
WY,2021-09-22,3636,37,2021,579636
WY,2021-09-29,3298,41,2021,579636
WY,2021-10-06,3088,45,2021,579636
WY,2021-10-13,2971,39,2021,579636
WY,2021-10-20,3017,56,2021,579636
WY,2021-10-27,2761,38,2021,579636
WY,2021-11-03,2433,69,2021,579636
WY,2021-11-10,2294,55,2021,579636
WY,2021-11-17,1947,49,2021,579636
WY,2021-11-24,1521,0,2021,579636
WY,2021-12-01,1113,80,2021,579636
WY,2021-12-08,1188,45,2021,579636
WY,2021-12-15,811,30,2021,579636
WY,2021-12-22,743,24,2021,579636
WY,2021-12-29,1313,0,2021,579636
WY,2022-01-05,3437,46,2022,581978
WY,2022-01-12,5960,16,2022,581978
WY,2022-01-19,8956,13,2022,581978
WY,2022-01-26,9487,24,2022,581978
WY,2022-02-02,6161,25,2022,581978
WY,2022-02-09,3243,17,2022,581978
WY,2022-02-16,1754,22,2022,581978
WY,2022-02-23,934,29,2022,581978
WY,2022-03-02,620,23,2022,581978
WY,2022-03-09,356,8,2022,581978
WY,2022-03-16,206,20,2022,581978
WY,2022-03-23,160,14,2022,581978
WY,2022-03-30,112,8,2022,581978
WY,2022-04-06,120,5,2022,581978
WY,2022-04-13,114,5,2022,581978
WY,2022-04-20,152,6,2022,581978
WY,2022-04-27,196,5,2022,581978
WY,2022-05-04,243,2,2022,581978
WY,2022-05-11,344,3,2022,581978
WY,2022-05-18,623,3,2022,581978
WY,2022-05-25,533,0,2022,581978
WY,2022-06-01,741,0,2022,581978
WY,2022-06-08,1162,4,2022,581978
WY,2022-06-15,1124,0,2022,581978
WY,2022-06-22,1219,5,2022,581978
WY,2022-06-29,1286,5,2022,581978
WY,2022-07-06,1283,0,2022,581978
WY,2022-07-13,1708,11,2022,581978
WY,2022-07-20,1365,4,2022,581978
WY,2022-07-27,1285,7,2022,581978
WY,2022-08-03,1316,0,2022,581978
WY,2022-08-10,1108,9,2022,581978
WY,2022-08-17,953,6,2022,581978
WY,2022-08-24,636,6,2022,581978
WY,2022-08-31,592,4,2022,581978
WY,2022-09-07,465,3,2022,581978
WY,2022-09-14,477,4,2022,581978
WY,2022-09-21,474,3,2022,581978
WY,2022-09-28,502,3,2022,581978
WY,2022-10-05,461,5,2022,581978
WY,2022-10-12,427,5,2022,581978
WY,2022-10-19,390,2,2022,581978
WY,2022-10-26,437,2,2022,581978
WY,2022-11-02,418,6,2022,581978
WY,2022-11-09,548,3,2022,581978
WY,2022-11-16,517,7,2022,581978
WY,2022-11-23,575,7,2022,581978
WY,2022-11-30,629,7,2022,581978
WY,2022-12-07,677,0,2022,581978
WY,2022-12-14,409,12,2022,581978
WY,2022-12-21,399,8,2022,581978
WY,2022-12-28,253,0,2022,581978
WY,2023-01-04,289,0,2023,585067
WY,2023-01-11,250,9,2023,585067
WY,2023-01-18,186,3,2023,585067
WY,2023-01-25,194,7,2023,585067
WY,2023-02-01,205,2,2023,585067
WY,2023-02-08,255,15,2023,585067
WY,2023-02-15,279,2,2023,585067
WY,2023-02-22,329,2,2023,585067
WY,2023-03-01,293,4,2023,585067
WY,2023-03-08,281,2,2023,585067
WY,2023-03-15,257,5,2023,585067
WY,2023-03-22,213,5,2023,585067
WY,2023-03-29,202,4,2023,585067
WY,2023-04-05,131,2,2023,585067
WY,2023-04-12,158,3,2023,585067
WY,2023-04-19,115,4,2023,585067
WY,2023-04-26,140,3,2023,585067
WY,2023-05-03,129,1,2023,585067
WY,2023-05-10,366,0,2023,585067
AK,2023-05-17,2141,10,2023,736510
AK,2023-05-24,2146,10,2023,736510
AK,2023-05-31,2151,10,2023,736510
AK,2023-06-07,2156,10,2023,736510
AK,2023-06-14,2160,10,2023,736510
AK,2023-06-21,2165,10,2023,736510
AK,2023-06-28,2170,10,2023,736510
AK,2023-07-05,2175,10,2023,736510
AK,2023-07-12,2180,10,2023,736510
AK,2023-07-19,2185,10,2023,736510
AK,2023-07-26,2190,10,2023,736510
AK,2023-08-02,2194,10,2023,736510
AK,2023-08-09,2199,10,2023,736510
AK,2023-08-16,2204,10,2023,736510
AK,2023-08-23,2209,10,2023,736510
AK,2023-08-30,2214,10,2023,736510
AK,2023-09-06,2219,10,2023,736510
AK,2023-09-13,2223,10,2023,736510
AK,2023-09-20,2228,10,2023,736510
AK,2023-09-27,2233,10,2023,736510
AK,2023-10-04,2238,10,2023,736510
AK,2023-10-11,2243,11,2023,736510
AK,2023-10-18,2248,11,2023,736510
AK,2023-10-25,2252,11,2023,736510
AK,2023-11-01,2257,11,2023,736510
AK,2023-11-08,2262,11,2023,736510
AK,2023-11-15,2267,11,2023,736510
AK,2023-11-22,2272,11,2023,736510
AK,2023-11-29,2277,11,2023,736510
AK,2023-12-06,2281,11,2023,736510
AK,2023-12-13,2286,11,2023,736510
AK,2023-12-20,2291,11,2023,736510
AK,2023-12-27,2296,11,2023,736510
AK,2024-01-03,2301,11,2024,740133
AK,2024-01-10,2306,11,2024,740133
AK,2024-01-17,2310,11,2024,740133
AK,2024-01-24,2315,11,2024,740133
AK,2024-01-31,2320,11,2024,740133
AK,2024-02-07,2325,11,2024,740133
AK,2024-02-14,2330,11,2024,740133
AK,2024-02-21,2335,11,2024,740133
AK,2024-02-28,2340,11,2024,740133
AK,2024-03-06,2344,11,2024,740133
AK,2024-03-13,2349,11,2024,740133
AK,2024-03-20,2354,11,2024,740133
AK,2024-03-27,2359,11,2024,740133
AK,2024-04-03,2364,11,2024,740133
AK,2024-04-10,2369,11,2024,740133
AK,2024-04-17,2373,11,2024,740133
AK,2024-04-24,2378,11,2024,740133
AK,2024-05-01,2383,11,2024,740133
AK,2024-05-08,2388,11,2024,740133
AK,2024-05-15,2393,11,2024,740133
AK,2024-05-22,2398,11,2024,740133
AK,2024-05-29,2402,11,2024,740133
AK,2024-06-05,2407,11,2024,740133
AK,2024-06-12,2412,11,2024,740133
AK,2024-06-19,2417,11,2024,740133
AK,2024-06-26,2422,11,2024,740133
AK,2024-07-03,2427,11,2024,740133
AK,2024-07-10,2431,11,2024,740133
AK,2024-07-17,2436,11,2024,740133
AK,2024-07-24,2441,11,2024,740133
AK,2024-07-31,2446,11,2024,740133
AK,2024-08-07,2451,11,2024,740133
